X,Y,systemnr,stednr,loknr,sbext,frednr,stednavn,stednavnsbetydning,anlnr,anlaegstype,anlaegsbetydning,dateringskode,datering,fra_aar,til_aar,kommunenavn,kommunenr,sevaerdighedsklasse,url,x,y
8.933003340903481,55.012466662923799,84553,210305,51,,,Kapel 606,Beretningsnavn,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Tønder,550,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/84553/               ,8.93300334090348,55.0124666629238
8.95012428941941,55.026637443424399,84555,210305,53,,,Kapel 66,Beretningsnavn,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Tønder,550,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/84555/               ,8.95012428941941,55.0266374434244
8.93618484442548,55.017815273753598,84557,210305,55,,,Draved Mose,"Landskab, herunder vådområde",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Tønder,550,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/84557/               ,8.93618484442548,55.0178152737536
8.938406805676941,55.017070556103498,84558,210305,56,,,Draved Mose,"Landskab, herunder vådområde",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Tønder,550,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/84558/               ,8.93840680567694,55.0170705561035
9.48442464862087,55.008215121666503,85123,220103,41,,,Krusmølle,"Bebyggelse, havne og industrianlæg",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Aabenraa,580,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/85123/               ,9.48442464862087,55.0082151216665
9.740200472915451,57.045349882151001,114677,120508,30,,,Nørholm I-II,Beretningsnavn,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Aalborg,851,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/114677/              ,9.74020047291545,57.045349882151
9.046687744746309,56.553053172675099,115018,130410,134,,,Brårup,"Bebyggelse, havne og industrianlæg",7,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Skive,779,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/115018/              ,9.04668774474631,56.5530531726751
9.055487917986429,55.1802460126653,118290,200405,90,,,Herrestedgaard,"Ejendom, gård, hus",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Tønder,550,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/118290/              ,9.05548791798643,55.1802460126653
8.895635998223851,55.022100595858802,118567,210305,72,,,Løgumkloster,Fortidsminde/lokalt kaldenavn,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Tønder,550,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/118567/              ,8.89563599822385,55.0221005958588
9.23350196643684,56.461393134719103,121374,130105,61,,,Fusager,"Landskab, herunder vådområde",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-7000,-6401,Viborg,791,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/121374/              ,9.23350196643684,56.4613931347191
10.2645624279895,57.509091858857801,121906,100309,110,,,Vestergårde,"Ejendom, gård, hus",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Hjørring,860,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/121906/              ,10.2645624279895,57.5090918588578
9.790895353408001,55.9032411987857,122790,160502,76,,,Westerby 823,Beretningsnavn,4,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Horsens,615,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/122790/              ,9.790895353408,55.9032411987857
9.33900380275913,56.305028197443697,124166,130612,196,,,Impgård,"Ejendom, gård, hus",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Silkeborg,740,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124166/              ,9.33900380275913,56.3050281974437
9.342328045589561,55.672730009863102,124858,170907,124,,,Ravning 7,Beretningsnavn,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Vejle,630,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124858/              ,9.34232804558956,55.6727300098631
10.5050274689109,57.342332650073502,127195,100214,162,,,Memhave,Uspecificeret,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Frederikshavn,813,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/127195/              ,10.5050274689109,57.3423326500735
10.7704211601189,56.487909563558297,134894,140114,76,,,Svapkæret III,Beretningsnavn,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Norddjurs,707,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/134894/              ,10.7704211601189,56.4879095635583
8.9996767601145,56.542801962406301,138495,130410,139,,,Bilstrup,"Bebyggelse, havne og industrianlæg",3,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-7000,-6401,Skive,779,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/138495/              ,8.9996767601145,56.5428019624063
8.921951361985199,56.135335202565997,140820,180314,78,,,Langvadbjerg,"Landskab, herunder vådområde",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Herning,657,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/140820/              ,8.9219513619852,56.135335202566
9.763029787602621,55.960904520136197,141248,160515,169,,,Petersborg,Uspecificeret,7,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-7000,-6401,Horsens,615,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/141248/              ,9.76302978760262,55.9609045201362
